日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏_kW,计划购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-04-15,105,74,12:10,12:20,0.3838,5969.7805,8934.8445,51.3200,545.4973,0.0000,0.0000,8074.1651,0.4077
2025-04-15,105,75,12:20,12:30,0.4087,6052.5400,8790.4875,0.0000,456.3246,0.0000,0.0000,8484.8573,0.4077
2025-04-15,105,76,12:30,12:40,0.3816,5839.5564,8757.5907,346.9943,833.3333,0.0000,0.0000,9234.8573,0.4077
2025-04-15,105,77,12:40,12:50,0.5437,5994.3280,8525.8330,0.0000,421.9175,0.0000,0.0000,9614.5830,0.4077
2025-04-15,105,78,12:50,13:00,0.8199,6437.0700,8100.6375,0.0000,277.2612,0.0000,0.0000,9864.1181,0.4077
2025-04-15,105,79,13:00,13:10,0.8674,6394.0945,7820.0253,0.0000,237.6551,0.0000,0.0000,10078.0078,0.4077
2025-04-15,105,80,13:10,13:20,0.8394,6212.1089,7578.3942,0.0000,227.7142,0.0000,0.0000,10282.9506,0.4077
2025-04-15,105,81,13:20,13:30,0.8584,6189.2700,7270.2000,0.0000,180.1550,0.0000,0.0000,10445.0901,0.4077
2025-04-15,105,82,13:30,13:40,0.8934,6245.9045,6919.7114,0.0000,112.3012,0.0000,0.0000,10546.1611,0.4077
2025-04-15,105,83,13:40,13:50,0.9376,6166.2336,6610.2523,0.0000,74.0031,0.0000,0.0000,10612.7639,0.4077
2025-04-15,105,84,13:50,14:00,0.9837,6105.5000,6511.6125,0.0000,67.6854,0.0000,0.0000,10673.6808,0.4077
2025-04-15,105,85,14:00,14:10,1.0049,6383.7135,6710.9350,0.0000,54.5369,0.0000,0.0000,10722.7640,0.4077
2025-04-15,105,86,14:10,14:20,0.9368,6408.8207,6697.0949,0.0000,48.0457,0.0000,0.0000,10766.0051,0.4077
2025-04-15,105,87,14:20,14:30,0.8659,6133.0300,6359.6625,0.0000,37.7721,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,88,14:30,14:40,0.9313,6085.3965,6055.2737,0.0000,0.0000,5.0205,0.0000,10794.4217,0.4077
2025-04-15,105,89,14:40,14:50,0.8557,6016.1979,5806.3107,0.0000,0.0000,34.9812,0.0000,10755.5537,0.4077
2025-04-15,105,90,14:50,15:00,0.6456,5940.8800,5585.1000,59.2967,0.0000,0.0000,0.0000,10755.5537,0.4077
2025-04-15,105,91,15:00,15:10,0.6057,6173.5651,5406.1041,177.2949,49.3848,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,92,15:10,15:20,0.6770,6364.1962,5285.7669,179.7382,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,93,15:20,15:30,0.7440,6326.0600,5051.6250,212.4058,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,94,15:30,15:40,0.7571,6205.9485,4522.9567,280.4986,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,95,15:40,15:50,0.7722,6142.0204,4211.3017,321.7865,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,96,15:50,16:00,0.7926,6164.0100,4107.7125,342.7163,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,97,16:00,16:10,0.7723,6197.7763,3724.2495,412.2545,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,98,16:10,16:20,0.7780,6166.6315,3419.0677,457.9273,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,99,16:20,16:30,0.8249,6053.3900,3304.2000,458.1983,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,100,16:30,16:40,0.8622,5944.6328,3091.2468,475.5643,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,101,16:40,16:50,0.8964,6086.3260,2753.4639,555.4770,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,102,16:50,17:00,0.9411,6316.9000,2385.2250,655.2792,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,103,17:00,17:10,0.9956,6209.0493,2084.0855,687.4940,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,104,17:10,17:20,1.0359,6052.4283,1762.5965,714.9720,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,105,17:20,17:30,1.0434,6160.8600,1391.9250,794.8225,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,106,17:30,17:40,1.0300,6405.3208,1046.7979,893.0872,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,107,17:40,17:50,1.0814,5609.1188,789.6590,803.2433,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,108,17:50,18:00,1.1909,4241.6800,568.8750,612.1342,0.0000,0.0000,0.0000,10800.0000,0.4077
2025-04-15,105,109,18:00,18:10,1.2656,4045.5573,284.0575,0.0000,0.0000,626.9166,0.0000,10103.4260,0.4077
2025-04-15,105,110,18:10,18:20,1.3079,4265.1814,73.2440,0.0000,0.0000,698.6562,0.0000,9327.1413,0.4077
2025-04-15,105,111,18:20,18:30,1.3245,4283.9400,0.0000,0.0000,0.0000,713.9900,0.0000,8533.8190,0.4077
2025-04-15,105,112,18:30,18:40,1.3065,4251.0261,0.0000,0.0000,0.0000,708.5043,0.0000,7746.5920,0.4077
2025-04-15,105,113,18:40,18:50,1.2684,4240.9837,1.8818,0.0000,0.0000,706.5170,0.0000,6961.5731,0.4077
2025-04-15,105,114,18:50,19:00,1.2428,4298.1700,0.0000,716.3617,0.0000,0.0000,0.0000,6961.5731,0.4077
2025-04-15,105,115,19:00,19:10,1.2619,4421.7596,0.0000,718.7512,0.0000,18.2087,0.0000,6941.3412,0.4077
2025-04-15,105,116,19:10,19:20,1.3075,4451.8556,0.1351,0.0000,0.0000,741.9534,0.0000,6116.9485,0.4077
2025-04-15,105,117,19:20,19:30,1.3283,4417.2900,0.0000,0.0000,0.0000,736.2150,0.0000,5298.9319,0.4077
2025-04-15,105,118,19:30,19:40,1.2889,4489.9329,0.0000,0.0000,0.0000,748.3222,0.0000,4467.4628,0.4077
2025-04-15,105,119,19:40,19:50,1.2908,4506.4512,0.0097,0.0000,0.0000,751.0736,0.0000,3632.9366,0.4077
2025-04-15,105,120,19:50,20:00,1.3129,4365.1300,0.0000,0.0000,0.0000,727.5217,0.0000,2824.5792,0.4077
2025-04-15,105,121,20:00,20:10,1.2442,4160.6563,0.0000,693.4427,0.0000,0.0000,0.0000,2824.5792,0.4077
2025-04-15,105,122,20:10,20:20,1.2341,4166.3512,0.0000,694.3919,0.0000,0.0000,0.0000,2824.5792,0.4077
2025-04-15,105,123,20:20,20:30,1.3043,4351.4700,0.0000,0.0000,0.0000,725.2450,0.0000,2018.7514,0.4077
2025-04-15,105,124,20:30,20:40,1.3017,4421.2576,0.0000,0.0000,0.0000,736.8763,0.0000,1200.0000,0.4077
2025-04-15,105,125,20:40,20:50,1.1576,4413.0696,0.0000,735.5116,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,126,20:50,21:00,0.9812,4445.6000,0.0000,740.9333,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,127,21:00,21:10,0.9536,4536.0825,0.0000,756.0138,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,128,21:10,21:20,0.9358,4349.0696,0.0000,724.8449,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,129,21:20,21:30,0.9171,4169.4900,0.0000,694.9150,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,130,21:30,21:40,0.9848,4534.1453,0.0000,755.6909,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,131,21:40,21:50,0.8007,4229.4641,0.0000,704.9107,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,132,21:50,22:00,0.4414,3327.3100,0.0000,554.5517,0.0000,0.0000,0.0000,1200.0000,0.4077
2025-04-15,105,133,22:00,22:10,0.3560,3159.5921,0.0000,1359.9320,833.3333,0.0000,0.0000,1950.0000,0.4077
2025-04-15,105,134,22:10,22:20,0.3952,3204.1796,0.0000,534.0299,0.0000,0.0000,0.0000,1950.0000,0.4077
2025-04-15,105,135,22:20,22:30,0.4009,3116.9000,0.0000,519.4833,0.0000,0.0000,0.0000,1950.0000,0.4077
2025-04-15,105,136,22:30,22:40,0.3818,3158.5896,0.0000,526.4316,0.0000,0.0000,0.0000,1950.0000,0.4077
2025-04-15,105,137,22:40,22:50,0.4227,3359.4711,0.0000,559.9118,0.0000,0.0000,0.0000,1950.0000,0.4077
2025-04-15,105,138,22:50,23:00,0.4695,3487.1000,0.0000,0.0000,0.0000,581.1833,0.0000,1304.2407,0.4077
2025-04-15,105,139,23:00,23:10,0.3866,3288.1130,0.0000,548.0188,0.0000,0.0000,0.0000,1304.2407,0.4077
2025-04-15,105,140,23:10,23:20,0.3275,3194.6486,0.0000,1365.7748,833.3333,0.0000,0.0000,2054.2407,0.4077
2025-04-15,105,141,23:20,23:30,0.3583,3315.4400,0.0000,1385.9067,833.3333,0.0000,0.0000,2804.2407,0.4077
2025-04-15,105,142,23:30,23:40,0.3949,3339.4748,0.0000,556.5791,0.0000,0.0000,0.0000,2804.2407,0.4077
2025-04-15,105,143,23:40,23:50,0.4035,3267.6106,0.0000,544.6018,0.0000,0.0000,0.0000,2804.2407,0.4077
2025-04-15,105,144,23:50,24:00,0.3964,3253.2700,0.0000,542.2117,0.0000,0.0000,0.0000,2804.2407,0.4077
2025-04-16,106,1,0:00,0:10,0.4047,3410.4015,0.0000,1401.7336,833.3333,0.0000,0.0000,3554.2407,0.3381
2025-04-16,106,2,0:10,0:20,0.4099,3436.4279,0.0000,1406.0713,833.3333,0.0000,0.0000,4304.2407,0.3381
2025-04-16,106,3,0:20,0:30,0.4146,3331.5300,0.0000,1388.5883,833.3333,0.0000,0.0000,5054.2407,0.3381
2025-04-16,106,4,0:30,0:40,0.4426,3404.8125,0.0000,567.4688,0.0000,0.0000,0.0000,5054.2407,0.3381
2025-04-16,106,5,0:40,0:50,0.4669,3569.9770,0.0000,594.9962,0.0000,0.0000,0.0000,5054.2407,0.3381
2025-04-16,106,6,0:50,1:00,0.4671,3626.0000,0.0000,604.3333,0.0000,0.0000,0.0000,5054.2407,0.3381
2025-04-16,106,7,1:00,1:10,0.4453,3472.6049,0.0000,578.7675,0.0000,0.0000,0.0000,5054.2407,0.3381
2025-04-16,106,8,1:10,1:20,0.4162,3441.1569,0.0000,1406.8595,833.3333,0.0000,0.0000,5804.2407,0.3381
2025-04-16,106,9,1:20,1:30,0.4100,3585.9800,0.0000,1430.9967,833.3333,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,10,1:30,1:40,0.4458,3658.2806,0.0000,609.7134,0.0000,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,11,1:40,1:50,0.4521,3727.2838,0.0000,621.2140,0.0000,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,12,1:50,2:00,0.4369,3722.5200,0.0000,620.4200,0.0000,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,13,2:00,2:10,0.4670,3493.7597,0.0000,582.2933,0.0000,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,14,2:10,2:20,0.4434,3443.2045,0.0000,573.8674,0.0000,0.0000,0.0000,6554.2407,0.3381
2025-04-16,106,15,2:20,2:30,0.3844,3607.3700,0.0000,1434.5617,833.3333,0.0000,0.0000,7304.2407,0.3381
2025-04-16,106,16,2:30,2:40,0.4125,3623.7613,0.0000,1437.2935,833.3333,0.0000,0.0000,8054.2407,0.3381
2025-04-16,106,17,2:40,2:50,0.4315,3556.7435,0.0000,592.7906,0.0000,0.0000,0.0000,8054.2407,0.3381
2025-04-16,106,18,2:50,3:00,0.4254,3535.3200,0.0000,1422.5533,833.3333,0.0000,0.0000,8804.2407,0.3381
2025-04-16,106,19,3:00,3:10,0.4679,3598.1924,0.0000,599.6987,0.0000,0.0000,0.0000,8804.2407,0.3381
2025-04-16,106,20,3:10,3:20,0.4507,3619.0113,0.0000,603.1686,0.0000,0.0000,0.0000,8804.2407,0.3381
2025-04-16,106,21,3:20,3:30,0.3932,3558.0200,0.0000,1426.3367,833.3333,0.0000,0.0000,9554.2407,0.3381
2025-04-16,106,22,3:30,3:40,0.4289,3527.5206,0.0000,1138.7637,550.8436,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,23,3:40,3:50,0.4585,3720.0995,0.0000,620.0166,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,24,3:50,4:00,0.4433,3923.3700,0.0000,653.8950,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,25,4:00,4:10,0.4522,3724.8911,0.0128,620.8130,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,26,4:10,4:20,0.4971,3582.8946,0.0000,597.1491,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,27,4:20,4:30,0.5212,3639.0500,0.0000,606.5083,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,28,4:30,4:40,0.4607,3608.4853,0.1783,601.3845,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,29,4:40,4:50,0.4299,3642.8681,0.0000,607.1447,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,30,4:50,5:00,0.4533,3716.8000,0.0000,619.4667,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,31,5:00,5:10,0.4514,3633.4756,2.4830,605.1654,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,32,5:10,5:20,0.4625,3657.0041,0.0000,609.5007,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,33,5:20,5:30,0.4482,3670.6000,0.0000,611.7667,0.0000,0.0000,0.0000,10050.0000,0.3381
2025-04-16,106,34,5:30,5:40,0.3708,3410.5419,84.6058,1387.6560,833.3333,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,35,5:40,5:50,0.5971,3945.8265,283.1930,610.4389,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,36,5:50,6:00,0.9649,4935.1900,552.0000,0.0000,0.0000,730.5317,0.0000,9988.2981,0.3381
2025-04-16,106,37,6:00,6:10,0.9198,4902.4535,813.7311,0.0000,0.0000,681.4537,0.0000,9231.1273,0.3381
2025-04-16,106,38,6:10,6:20,0.8462,4775.6727,1139.3510,0.0000,0.0000,606.0536,0.0000,8557.7344,0.3381
2025-04-16,106,39,6:20,6:30,0.9028,4924.4200,1507.6875,0.0000,0.0000,569.4554,0.0000,7925.0062,0.3381
2025-04-16,106,40,6:30,6:40,0.8573,4784.0085,1806.5425,0.0000,0.0000,496.2443,0.0000,7373.6236,0.3381
2025-04-16,106,41,6:40,6:50,0.7805,4743.7165,2076.4411,0.0000,0.0000,444.5459,0.0000,6879.6837,0.3381
2025-04-16,106,42,6:50,7:00,0.7608,4897.3000,2325.9000,0.0000,0.0000,428.5667,0.0000,6403.4985,0.3381
2025-04-16,106,43,7:00,7:10,0.7974,4883.8720,2518.9719,0.0000,0.0000,394.1500,0.0000,5965.5541,0.3381
2025-04-16,106,44,7:10,7:20,0.7891,4715.2121,2727.2699,0.0000,0.0000,331.3237,0.0000,5597.4166,0.3381
2025-04-16,106,45,7:20,7:30,0.7028,4579.0000,3026.1000,0.0000,0.0000,258.8167,0.0000,5309.8425,0.3381
2025-04-16,106,46,7:30,7:40,0.6391,4744.7448,3420.3269,220.7363,0.0000,0.0000,0.0000,5309.8425,0.3381
2025-04-16,106,47,7:40,7:50,0.8433,5472.6893,3738.9142,0.0000,0.0000,288.9625,0.0000,4988.7731,0.3381
2025-04-16,106,48,7:50,8:00,1.1734,6344.3600,3992.9625,0.0000,0.0000,391.8996,0.0000,4553.3291,0.3381
2025-04-16,106,49,8:00,8:10,1.2141,6555.0904,4334.9860,0.0000,0.0000,370.0174,0.0000,4142.1986,0.3381
2025-04-16,106,50,8:10,8:20,1.1397,6445.6402,4590.9366,0.0000,0.0000,309.1173,0.0000,3798.7350,0.3381
2025-04-16,106,51,8:20,8:30,1.1138,6376.9100,4756.9500,0.0000,0.0000,269.9933,0.0000,3498.7424,0.3381
2025-04-16,106,52,8:30,8:40,1.1244,6401.2986,5034.5744,0.0000,0.0000,227.7874,0.0000,3245.6454,0.3381
2025-04-16,106,53,8:40,8:50,1.1117,6434.3295,5426.9409,0.0000,0.0000,167.8981,0.0000,3059.0919,0.3381
2025-04-16,106,54,8:50,9:00,1.0482,6418.8800,5820.1500,0.0000,0.0000,99.7883,0.0000,2948.2160,0.3381
2025-04-16,106,55,9:00,9:10,0.9650,6371.4561,6089.3817,0.0000,0.0000,47.0124,0.0000,2895.9800,0.3381
2025-04-16,106,56,9:10,9:20,0.9523,6368.1512,6317.6649,0.0000,0.0000,8.4144,0.0000,2886.6307,0.3381
2025-04-16,106,57,9:20,9:30,0.9966,6484.1500,6481.5375,0.0000,0.0000,0.4354,0.0000,2886.1469,0.3381
2025-04-16,106,58,9:30,9:40,0.9966,6685.7564,6476.9150,0.0000,0.0000,34.8069,0.0000,2847.4725,0.3381
2025-04-16,106,59,9:40,9:50,0.9716,6590.6374,6502.0273,0.0000,0.0000,14.7683,0.0000,2831.0633,0.3381
2025-04-16,106,60,9:50,10:00,0.9632,6326.4600,6562.8375,0.0000,39.3962,0.0000,0.0000,2866.5199,0.3381
2025-04-16,106,61,10:00,10:10,0.9815,6406.6034,6498.2159,0.0000,15.2688,0.0000,0.0000,2880.2618,0.3381
2025-04-16,106,62,10:10,10:20,0.9523,6515.8033,6549.0820,0.0000,5.5465,0.0000,0.0000,2885.2536,0.3381
2025-04-16,106,63,10:20,10:30,0.9175,6500.0200,6878.8500,0.0000,63.1383,0.0000,0.0000,2942.0781,0.3381
2025-04-16,106,64,10:30,10:40,0.9589,6514.4112,7413.2337,0.0000,149.8038,0.0000,0.0000,3076.9014,0.3381
2025-04-16,106,65,10:40,10:50,0.7925,6458.9219,7852.8330,0.0000,232.3185,0.0000,0.0000,3285.9881,0.3381
2025-04-16,106,66,10:50,11:00,0.5060,6342.6100,7884.1500,576.4100,833.3333,0.0000,0.0000,4035.9881,0.3381
2025-04-16,106,67,11:00,11:10,0.4978,6297.8652,7467.0960,638.4615,833.3333,0.0000,0.0000,4785.9881,0.3381
2025-04-16,106,68,11:10,11:20,0.5606,6250.8309,7447.6364,0.0000,199.4676,0.0000,0.0000,4965.5089,0.3381
2025-04-16,106,69,11:20,11:30,0.5538,6269.1300,7827.7875,0.0000,259.7762,0.0000,0.0000,5199.3076,0.3381
2025-04-16,106,70,11:30,11:40,0.5424,6451.7897,7786.7619,0.0000,222.4954,0.0000,0.0000,5399.5534,0.3381
2025-04-16,106,71,11:40,11:50,0.5225,6278.2432,7474.9482,1.2180,200.6688,0.0000,0.0000,5580.1553,0.3381
2025-04-16,106,72,11:50,12:00,0.4889,5861.1600,7349.7750,585.2308,833.3333,0.0000,0.0000,6330.1553,0.3381
2025-04-16,106,73,12:00,12:10,0.4632,5869.6996,7694.6756,529.1707,833.3333,0.0000,0.0000,7080.1553,0.3381
2025-04-16,106,74,12:10,12:20,0.4973,6046.2392,7914.7972,521.9070,833.3333,0.0000,0.0000,7830.1553,0.3381
2025-04-16,106,75,12:20,12:30,0.5247,6083.1700,7828.9875,0.0000,290.9696,0.0000,0.0000,8092.0279,0.3381
2025-04-16,106,76,12:30,12:40,0.4546,5971.1100,7838.7107,522.0666,833.3333,0.0000,0.0000,8842.0279,0.3381
2025-04-16,106,77,12:40,12:50,0.5821,6106.7242,8123.3675,0.0000,336.1072,0.0000,0.0000,9144.5244,0.3381
2025-04-16,106,78,12:50,13:00,0.8508,6410.7900,8410.2000,0.0000,333.2350,0.0000,0.0000,9444.4359,0.3381
2025-04-16,106,79,13:00,13:10,0.8844,6389.6323,8232.9296,0.0000,307.2162,0.0000,0.0000,9720.9305,0.3381
2025-04-16,106,80,13:10,13:20,0.8229,6193.4802,7897.2869,0.0000,283.9678,0.0000,0.0000,9976.5015,0.3381
2025-04-16,106,81,13:20,13:30,0.8268,6150.9800,7619.2125,0.0000,244.7054,0.0000,0.0000,10196.7364,0.3381
2025-04-16,106,82,13:30,13:40,0.9087,6419.3515,7350.3536,0.0000,155.1670,0.0000,0.0000,10336.3867,0.3381
2025-04-16,106,83,13:40,13:50,0.9483,6455.6652,7132.8434,0.0000,112.8630,0.0000,0.0000,10437.9634,0.3381
2025-04-16,106,84,13:50,14:00,0.9129,6225.0900,7020.0750,0.0000,132.4975,0.0000,0.0000,10557.2112,0.3381
2025-04-16,106,85,14:00,14:10,0.8776,6208.6327,6994.2041,0.0000,130.9286,0.0000,0.0000,10675.0469,0.3381
2025-04-16,106,86,14:10,14:20,0.8704,6228.9076,6820.3957,0.0000,98.5814,0.0000,0.0000,10763.7701,0.3381
2025-04-16,106,87,14:20,14:30,0.9275,6193.2800,6434.8125,0.0000,40.2554,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,88,14:30,14:40,1.0384,6221.7606,6025.5561,0.0000,0.0000,32.7007,0.0000,10763.6658,0.3381
2025-04-16,106,89,14:40,14:50,0.9360,6261.1150,5869.0059,0.0000,0.0000,65.3515,0.0000,10691.0530,0.3381
2025-04-16,106,90,14:50,15:00,0.7023,6293.9000,5825.8125,78.0146,0.0000,0.0000,0.0000,10691.0530,0.3381
2025-04-16,106,91,15:00,15:10,0.7002,6342.8254,5478.5965,265.0903,121.0522,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,92,15:10,15:20,0.7668,6274.9724,5034.7019,206.7117,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,93,15:20,15:30,0.7749,6178.2800,4761.0750,236.2008,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,94,15:30,15:40,0.7660,6266.2715,4706.5828,259.9481,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,95,15:40,15:50,0.7713,6233.0690,4473.3895,293.2799,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,96,15:50,16:00,0.8061,6116.0800,4011.8250,350.7092,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,97,16:00,16:10,0.8559,6259.8400,3657.9253,433.6524,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,98,16:10,16:20,0.8399,6346.9981,3452.8895,482.3514,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,99,16:20,16:30,0.7966,6198.9100,3296.6250,483.7142,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,100,16:30,16:40,0.8472,5982.4733,3057.8218,487.4419,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,101,16:40,16:50,0.9056,5991.5214,2731.8839,543.2729,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,102,16:50,17:00,0.9272,6147.9200,2378.8875,628.1721,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,103,17:00,17:10,0.9531,6107.7703,2059.6953,674.6792,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,104,17:10,17:20,0.9875,6056.8326,1713.9435,723.8148,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,105,17:20,17:30,1.0062,6124.5000,1361.0250,793.9125,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,106,17:30,17:40,0.9955,6108.9558,1089.1590,836.6328,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,107,17:40,17:50,1.0512,5314.3230,823.9833,748.3900,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,108,17:50,18:00,1.1643,4244.0600,535.3875,618.1121,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,109,18:00,18:10,1.2239,4181.2289,276.8785,650.7251,0.0000,0.0000,0.0000,10800.0000,0.3381
2025-04-16,106,110,18:10,18:20,1.2376,4289.3530,91.2167,0.0000,0.0000,699.6894,0.0000,10022.5674,0.3381
2025-04-16,106,111,18:20,18:30,1.2354,4210.3000,0.0000,7.0998,0.0000,694.6168,0.0000,9250.7709,0.3381
2025-04-16,106,112,18:30,18:40,1.2416,4399.1332,0.0000,0.0000,0.0000,733.1889,0.0000,8436.1166,0.3381
2025-04-16,106,113,18:40,18:50,1.2861,4492.7187,2.8747,0.0000,0.0000,748.3073,0.0000,7604.6640,0.3381
2025-04-16,106,114,18:50,19:00,1.3176,4366.9100,0.0000,0.0000,0.0000,727.8183,0.0000,6795.9769,0.3381
2025-04-16,106,115,19:00,19:10,1.2549,4292.5833,0.0000,0.0000,0.0000,715.4306,0.0000,6001.0541,0.3381
2025-04-16,106,116,19:10,19:20,1.2208,4300.5948,0.2064,716.7314,0.0000,0.0000,0.0000,6001.0541,0.3381
2025-04-16,106,117,19:20,19:30,1.2527,4333.8800,0.0000,0.0000,0.0000,722.3133,0.0000,5198.4837,0.3381
2025-04-16,106,118,19:30,19:40,1.2722,4334.7206,0.0000,0.0000,0.0000,722.4534,0.0000,4395.7577,0.3381
2025-04-16,106,119,19:40,19:50,1.2856,4330.6797,0.0148,0.0000,0.0000,721.7775,0.0000,3593.7827,0.3381
2025-04-16,106,120,19:50,20:00,1.2771,4285.0200,0.0000,0.0000,0.0000,714.1700,0.0000,2800.2605,0.3381
2025-04-16,106,121,20:00,20:10,1.2208,4153.4999,0.0000,692.2500,0.0000,0.0000,0.0000,2800.2605,0.3381
2025-04-16,106,122,20:10,20:20,1.2211,4188.6861,0.0011,698.1142,0.0000,0.0000,0.0000,2800.2605,0.3381
2025-04-16,106,123,20:20,20:30,1.3054,4339.1700,0.0000,0.0000,0.0000,723.1950,0.0000,1996.7105,0.3381
2025-04-16,106,124,20:30,20:40,1.3640,4302.2366,0.0000,0.0000,0.0000,717.0394,0.0000,1200.0000,0.3381
2025-04-16,106,125,20:40,20:50,1.1961,4277.4119,0.0000,712.9020,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,126,20:50,21:00,0.9306,4388.7600,0.0000,731.4600,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,127,21:00,21:10,0.9109,4518.7195,0.0000,753.1199,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,128,21:10,21:20,0.9447,4425.7265,0.0000,737.6211,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,129,21:20,21:30,0.9617,4334.2400,0.0000,722.3733,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,130,21:30,21:40,1.0376,4589.7469,0.0000,764.9578,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,131,21:40,21:50,0.8157,4118.4972,0.0000,686.4162,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,132,21:50,22:00,0.4191,3209.2800,0.0000,534.8800,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,133,22:00,22:10,0.3669,3278.8706,0.0000,546.4784,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,134,22:10,22:20,0.4120,3414.5633,0.0000,569.0939,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,135,22:20,22:30,0.3968,3233.4100,0.0000,538.9017,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,136,22:30,22:40,0.4161,3298.1433,0.0000,549.6906,0.0000,0.0000,0.0000,1200.0000,0.3381
2025-04-16,106,137,22:40,22:50,0.4244,3437.0834,0.0000,572.8472,0.0000,0.0000,0.0000,1200.0000,0.3381
